symbol,event_type,ex_date,record_date,pay_date,ratio,cash_amount
ES,dividend,1991-08-26,,,,0.44
ES,dividend,1991-11-22,,,,0.44
ES,dividend,1992-02-24,,,,0.44
ES,dividend,1992-05-26,,,,0.44
ES,dividend,1992-08-26,,,,0.44
ES,dividend,1992-11-24,,,,0.44
ES,dividend,1993-02-23,,,,0.44
ES,dividend,1993-05-25,,,,0.44
ES,dividend,1993-08-26,,,,0.44
ES,dividend,1993-11-24,,,,0.44
ES,dividend,1994-02-23,,,,0.44
ES,dividend,1994-05-25,,,,0.44
ES,dividend,1994-08-26,,,,0.44
ES,dividend,1994-11-25,,,,0.44
ES,dividend,1995-02-23,,,,0.44
ES,dividend,1995-05-25,,,,0.44
ES,dividend,1995-08-30,,,,0.44
ES,dividend,1995-11-29,,,,0.44
ES,dividend,1996-02-28,,,,0.44
ES,dividend,1996-05-29,,,,0.44
ES,dividend,1996-08-28,,,,0.25
ES,dividend,1996-11-26,,,,0.25
ES,dividend,1997-02-26,,,,0.25
ES,dividend,1999-11-29,,,,0.1
ES,dividend,2000-03-02,,,,0.1
ES,dividend,2000-05-30,,,,0.1
ES,dividend,2000-08-30,,,,0.1
ES,dividend,2000-11-29,,,,0.1
ES,dividend,2001-02-27,,,,0.1
ES,dividend,2001-05-30,,,,0.1
ES,dividend,2001-08-29,,,,0.125
ES,dividend,2001-11-28,,,,0.125
ES,dividend,2002-02-27,,,,0.125
ES,dividend,2002-05-29,,,,0.125
ES,dividend,2002-08-28,,,,0.138
ES,dividend,2002-11-26,,,,0.138
ES,dividend,2003-02-26,,,,0.138
ES,dividend,2003-05-28,,,,0.138
ES,dividend,2003-08-27,,,,0.15
ES,dividend,2003-11-26,,,,0.15
ES,dividend,2004-02-26,,,,0.15
ES,dividend,2004-05-27,,,,0.15
ES,dividend,2004-08-30,,,,0.163
ES,dividend,2004-11-29,,,,0.163
ES,dividend,2005-02-25,,,,0.163
ES,dividend,2005-05-27,,,,0.163
ES,dividend,2005-08-30,,,,0.175
ES,dividend,2005-11-29,,,,0.175
ES,dividend,2006-02-27,,,,0.175
ES,dividend,2006-05-30,,,,0.175
ES,dividend,2006-08-30,,,,0.188
ES,dividend,2006-11-29,,,,0.188
ES,dividend,2007-02-27,,,,0.188
ES,dividend,2007-05-30,,,,0.188
ES,dividend,2007-08-29,,,,0.2
ES,dividend,2007-11-28,,,,0.2
ES,dividend,2008-02-27,,,,0.2
ES,dividend,2008-05-28,,,,0.2
ES,dividend,2008-08-27,,,,0.213
ES,dividend,2008-11-26,,,,0.213
ES,dividend,2009-02-25,,,,0.238
ES,dividend,2009-05-28,,,,0.238
ES,dividend,2009-08-28,,,,0.238
ES,dividend,2009-11-27,,,,0.238
ES,dividend,2010-02-25,,,,0.256
ES,dividend,2010-05-27,,,,0.256
ES,dividend,2010-08-30,,,,0.256
ES,dividend,2010-11-29,,,,0.256
ES,dividend,2011-02-25,,,,0.275
ES,dividend,2011-05-27,,,,0.275
ES,dividend,2011-08-30,,,,0.275
ES,dividend,2011-12-27,,,,0.275
ES,dividend,2012-02-28,,,,0.294
ES,dividend,2012-05-30,,,,0.343
ES,dividend,2012-08-29,,,,0.343
ES,dividend,2012-11-28,,,,0.343
ES,dividend,2013-02-27,,,,0.367
ES,dividend,2013-05-29,,,,0.367
ES,dividend,2013-09-12,,,,0.368
ES,dividend,2013-12-11,,,,0.368
ES,dividend,2014-02-27,,,,0.393
ES,dividend,2014-05-28,,,,0.393
ES,dividend,2014-09-11,,,,0.393
ES,dividend,2014-12-11,,,,0.393
ES,dividend,2015-02-26,,,,0.418
ES,dividend,2015-05-27,,,,0.418
ES,dividend,2015-09-10,,,,0.418
ES,dividend,2015-12-10,,,,0.418
ES,dividend,2016-02-29,,,,0.445
ES,dividend,2016-05-26,,,,0.445
ES,dividend,2016-09-15,,,,0.445
ES,dividend,2016-12-14,,,,0.445
ES,dividend,2017-02-28,,,,0.475
ES,dividend,2017-05-26,,,,0.475
ES,dividend,2017-09-18,,,,0.475
ES,dividend,2017-12-15,,,,0.475
ES,dividend,2018-03-05,,,,0.505
ES,dividend,2018-05-23,,,,0.505
ES,dividend,2018-09-20,,,,0.505
ES,dividend,2018-12-17,,,,0.505
ES,dividend,2019-03-04,,,,0.535
ES,dividend,2019-05-22,,,,0.535
ES,dividend,2019-09-19,,,,0.535
ES,dividend,2019-12-19,,,,0.535
ES,dividend,2020-03-03,,,,0.568
ES,dividend,2020-05-19,,,,0.568
ES,dividend,2020-09-16,,,,0.568
ES,dividend,2020-12-21,,,,0.568
ES,dividend,2021-03-03,,,,0.603
ES,dividend,2021-05-19,,,,0.603
ES,dividend,2021-09-15,,,,0.603
ES,dividend,2021-12-16,,,,0.603
ES,dividend,2022-03-02,,,,0.638
ES,dividend,2022-05-18,,,,0.638
ES,dividend,2022-09-23,,,,0.638
ES,dividend,2022-12-15,,,,0.638
ES,dividend,2023-03-01,,,,0.675
ES,dividend,2023-05-17,,,,0.675
ES,dividend,2023-09-22,,,,0.675
ES,dividend,2023-12-15,,,,0.675
ES,dividend,2024-03-04,,,,0.715
ES,dividend,2024-05-15,,,,0.715
ES,dividend,2024-09-23,,,,0.715
ES,dividend,2024-12-18,,,,0.715
ES,dividend,2025-03-04,,,,0.753
ES,dividend,2025-05-15,,,,0.753
EXC,dividend,1973-05-25,,,,0.14622
EXC,dividend,1973-08-27,,,,0.14622
EXC,dividend,1973-11-16,,,,0.14622
EXC,dividend,1974-02-25,,,,0.14622
EXC,dividend,1974-05-24,,,,0.14622
EXC,dividend,1974-08-26,,,,0.14622
EXC,dividend,1974-11-08,,,,0.14622
EXC,dividend,1975-02-24,,,,0.14622
EXC,dividend,1975-05-23,,,,0.14622
EXC,dividend,1975-08-25,,,,0.14622
EXC,dividend,1975-11-07,,,,0.14622
EXC,dividend,1976-03-01,,,,0.14622
EXC,dividend,1976-05-24,,,,0.14622
EXC,dividend,1976-08-23,,,,0.14622
EXC,dividend,1976-11-05,,,,0.14622
EXC,dividend,1977-02-28,,,,0.14622
EXC,dividend,1977-05-26,,,,0.160485
EXC,dividend,1977-08-26,,,,0.160485
EXC,dividend,1977-11-01,,,,0.160485
EXC,dividend,1978-02-23,,,,0.160485
EXC,dividend,1978-05-23,,,,0.160485
EXC,dividend,1978-08-24,,,,0.160485
EXC,dividend,1978-11-09,,,,0.160485
EXC,dividend,1979-02-20,,,,0.160485
EXC,dividend,1979-05-22,,,,0.160485
EXC,dividend,1979-08-23,,,,0.160485
EXC,dividend,1979-11-07,,,,0.160485
EXC,dividend,1980-02-15,,,,0.160485
EXC,dividend,1980-05-21,,,,0.160485
EXC,dividend,1980-08-21,,,,0.160485
EXC,dividend,1980-11-05,,,,0.160485
EXC,dividend,1981-02-10,,,,0.160485
EXC,dividend,1981-05-20,,,,0.160485
EXC,dividend,1981-08-20,,,,0.178317
EXC,dividend,1981-11-04,,,,0.178317
EXC,dividend,1982-03-01,,,,0.178317
EXC,dividend,1982-05-20,,,,0.178317
EXC,dividend,1982-08-19,,,,0.189016
EXC,dividend,1982-11-04,,,,0.189016
EXC,dividend,1983-02-28,,,,0.189016
EXC,dividend,1983-05-19,,,,0.189016
EXC,dividend,1983-08-18,,,,0.189016
EXC,dividend,1983-11-02,,,,0.189016
EXC,dividend,1984-02-27,,,,0.196148
EXC,dividend,1984-05-17,,,,0.196148
EXC,dividend,1984-08-16,,,,0.196148
EXC,dividend,1984-11-07,,,,0.196148
EXC,dividend,1985-02-25,,,,0.196148
EXC,dividend,1985-05-16,,,,0.196148
EXC,dividend,1985-08-15,,,,0.196148
EXC,dividend,1985-11-06,,,,0.196148
EXC,dividend,1986-02-24,,,,0.196148
EXC,dividend,1986-05-15,,,,0.196148
EXC,dividend,1986-08-21,,,,0.196148
EXC,dividend,1986-11-05,,,,0.196148
EXC,dividend,1987-02-23,,,,0.196148
EXC,dividend,1987-05-14,,,,0.196148
EXC,dividend,1987-08-20,,,,0.196148
EXC,dividend,1987-11-05,,,,0.196148
EXC,dividend,1988-02-29,,,,0.196148
EXC,dividend,1988-05-19,,,,0.196148
EXC,dividend,1988-08-18,,,,0.196148
EXC,dividend,1988-11-09,,,,0.196148
EXC,dividend,1989-02-15,,,,0.196148
EXC,dividend,1989-05-18,,,,0.196148
EXC,dividend,1989-08-17,,,,0.196148
EXC,dividend,1989-11-09,,,,0.196148
EXC,dividend,1990-02-14,,,,0.196148
EXC,dividend,1990-05-17,,,,0.10699
EXC,dividend,1990-08-16,,,,0.10699
EXC,dividend,1990-11-07,,,,0.10699
EXC,dividend,1991-02-13,,,,0.10699
EXC,dividend,1991-05-16,,,,0.10699
EXC,dividend,1991-08-15,,,,0.10699
EXC,dividend,1991-11-06,,,,0.115906
EXC,dividend,1992-02-20,,,,0.115906
EXC,dividend,1992-05-20,,,,0.115906
EXC,dividend,1992-08-20,,,,0.115906
EXC,dividend,1992-11-05,,,,0.124822
EXC,dividend,1993-02-18,,,,0.124822
EXC,dividend,1993-05-20,,,,0.124822
EXC,dividend,1993-08-19,,,,0.124822
EXC,dividend,1993-11-04,,,,0.124822
EXC,dividend,1994-02-16,,,,0.135521
EXC,dividend,1994-05-19,,,,0.135521
EXC,dividend,1994-08-18,,,,0.135521
EXC,dividend,1994-11-03,,,,0.144437
EXC,dividend,1995-02-15,,,,0.144437
EXC,dividend,1995-05-18,,,,0.144437
EXC,dividend,1995-08-21,,,,0.144437
EXC,dividend,1995-11-13,,,,0.155136
EXC,dividend,1996-02-16,,,,0.155136
EXC,dividend,1996-05-22,,,,0.155136
EXC,dividend,1996-08-21,,,,0.155136
EXC,dividend,1996-11-13,,,,0.160485
EXC,dividend,1997-02-18,,,,0.160485
EXC,dividend,1997-05-21,,,,0.160485
EXC,dividend,1997-08-20,,,,0.160485
EXC,dividend,1997-11-12,,,,0.160485
EXC,dividend,1998-02-18,,,,0.089158
EXC,dividend,1998-05-20,,,,0.089158
EXC,dividend,1998-08-19,,,,0.089158
EXC,dividend,1998-11-10,,,,0.089158
EXC,dividend,1999-02-18,,,,0.089158
EXC,dividend,1999-05-26,,,,0.089158
EXC,dividend,1999-08-25,,,,0.089158
EXC,dividend,1999-11-10,,,,0.089158
EXC,dividend,2000-02-23,,,,0.089158
EXC,dividend,2000-05-25,,,,0.089158
EXC,dividend,2000-08-28,,,,0.089158
EXC,dividend,2000-10-23,,,,0.056348
EXC,dividend,2001-02-13,,,,0.197218
EXC,dividend,2001-05-11,,,,0.150856
EXC,dividend,2001-08-13,,,,0.150856
EXC,dividend,2001-11-13,,,,0.150856
EXC,dividend,2002-02-13,,,,0.156919
EXC,dividend,2002-05-13,,,,0.156919
EXC,dividend,2002-08-13,,,,0.156919
EXC,dividend,2002-11-13,,,,0.156919
EXC,dividend,2003-02-12,,,,0.164051
EXC,dividend,2003-05-13,,,,0.164051
EXC,dividend,2003-08-13,,,,0.178317
EXC,dividend,2003-11-12,,,,0.178317
EXC,dividend,2004-02-11,,,,0.196148
EXC,dividend,2004-05-12,,,,0.196148
EXC,dividend,2004-08-11,,,,0.217546
EXC,dividend,2004-11-10,,,,0.285307
EXC,dividend,2005-02-11,,,,0.285307
EXC,dividend,2005-05-11,,,,0.285307
EXC,dividend,2005-08-11,,,,0.285307
EXC,dividend,2005-11-10,,,,0.285307
EXC,dividend,2006-02-13,,,,0.285307
EXC,dividend,2006-05-11,,,,0.285307
EXC,dividend,2006-08-11,,,,0.285307
EXC,dividend,2006-11-13,,,,0.285307
EXC,dividend,2007-02-13,,,,0.313837
EXC,dividend,2007-05-11,,,,0.313837
EXC,dividend,2007-08-13,,,,0.313837
EXC,dividend,2007-11-13,,,,0.313837
EXC,dividend,2008-02-13,,,,0.356633
EXC,dividend,2008-05-13,,,,0.356633
EXC,dividend,2008-08-13,,,,0.356633
EXC,dividend,2008-11-12,,,,0.374465
EXC,dividend,2009-02-11,,,,0.374465
EXC,dividend,2009-05-13,,,,0.374465
EXC,dividend,2009-08-12,,,,0.374465
EXC,dividend,2009-11-10,,,,0.374465
EXC,dividend,2010-02-11,,,,0.374465
EXC,dividend,2010-05-12,,,,0.374465
EXC,dividend,2010-08-12,,,,0.374465
EXC,dividend,2010-11-10,,,,0.374465
EXC,dividend,2011-02-11,,,,0.374465
EXC,dividend,2011-05-12,,,,0.374465
EXC,dividend,2011-08-11,,,,0.374465
EXC,dividend,2011-11-10,,,,0.374465
EXC,dividend,2012-02-13,,,,0.374465
EXC,dividend,2012-03-13,,,,0.104137
EXC,dividend,2012-05-11,,,,0.270328
EXC,dividend,2012-08-13,,,,0.374465
EXC,dividend,2012-11-13,,,,0.374465
EXC,dividend,2013-02-14,,,,0.374465
EXC,dividend,2013-05-13,,,,0.221113
EXC,dividend,2013-08-13,,,,0.221113
EXC,dividend,2013-11-13,,,,0.221113
EXC,dividend,2014-02-12,,,,0.221113
EXC,dividend,2014-05-14,,,,0.221113
EXC,dividend,2014-08-13,,,,0.221113
EXC,dividend,2014-11-12,,,,0.221113
EXC,dividend,2015-02-11,,,,0.221113
EXC,dividend,2015-05-13,,,,0.221113
EXC,dividend,2015-08-12,,,,0.221113
EXC,dividend,2015-11-10,,,,0.221113
EXC,dividend,2016-02-10,,,,0.221113
EXC,dividend,2016-05-11,,,,0.226819
EXC,dividend,2016-08-11,,,,0.226819
EXC,dividend,2016-11-10,,,,0.226819
EXC,dividend,2017-02-13,,,,0.233951
EXC,dividend,2017-05-11,,,,0.233951
EXC,dividend,2017-08-11,,,,0.233951
EXC,dividend,2017-11-14,,,,0.233951
EXC,dividend,2018-02-14,,,,0.246077
EXC,dividend,2018-05-14,,,,0.246077
EXC,dividend,2018-08-14,,,,0.246077
EXC,dividend,2018-11-14,,,,0.246077
EXC,dividend,2019-02-19,,,,0.258916
EXC,dividend,2019-05-14,,,,0.258916
EXC,dividend,2019-08-14,,,,0.258916
EXC,dividend,2019-11-14,,,,0.258916
EXC,dividend,2020-02-19,,,,0.273181
EXC,dividend,2020-05-14,,,,0.273181
EXC,dividend,2020-08-13,,,,0.273181
EXC,dividend,2020-11-13,,,,0.273181
EXC,dividend,2021-03-05,,,,0.273181
EXC,dividend,2021-05-13,,,,0.273181
EXC,dividend,2021-08-12,,,,0.273181
EXC,dividend,2021-11-12,,,,0.273181
EXC,dividend,2022-02-24,,,,0.338
EXC,dividend,2022-05-12,,,,0.338
EXC,dividend,2022-08-12,,,,0.338
EXC,dividend,2022-11-14,,,,0.338
EXC,dividend,2023-02-24,,,,0.36
EXC,dividend,2023-05-12,,,,0.36
EXC,dividend,2023-08-14,,,,0.36
EXC,dividend,2023-11-14,,,,0.36
EXC,dividend,2024-03-01,,,,0.38
EXC,dividend,2024-05-10,,,,0.38
EXC,dividend,2024-08-12,,,,0.38
EXC,dividend,2024-11-08,,,,0.38
EXC,dividend,2025-02-24,,,,0.4
EXC,dividend,2025-05-12,,,,0.4
EXC,dividend,2025-08-11,,,,0.4
EXC,split,2004-05-06,,,2.0,
EXC,split,2022-02-02,,,1.402,
EXE,dividend,2021-05-21,,,,0.344
EXE,dividend,2021-08-23,,,,0.344
EXE,dividend,2021-11-23,,,,0.438
EXE,dividend,2022-03-04,,,,1.768
EXE,dividend,2022-05-18,,,,2.34
EXE,dividend,2022-08-16,,,,2.32
EXE,dividend,2022-11-14,,,,3.16
EXE,dividend,2023-03-06,,,,1.29
EXE,dividend,2023-05-17,,,,1.18
EXE,dividend,2023-08-16,,,,0.575
EXE,dividend,2023-11-15,,,,0.575
EXE,dividend,2024-03-06,,,,0.575
EXE,dividend,2024-05-15,,,,0.715
EXE,dividend,2024-08-15,,,,0.575
EXE,dividend,2024-11-14,,,,0.575
EXE,dividend,2025-03-11,,,,0.575
EXE,dividend,2025-05-15,,,,0.575
EXE,dividend,2025-08-14,,,,1.465
EXPE,dividend,2010-03-09,,,,0.14
EXPE,dividend,2010-05-25,,,,0.14
EXPE,dividend,2010-08-24,,,,0.14
EXPE,dividend,2010-11-16,,,,0.14
EXPE,dividend,2011-03-09,,,,0.14
EXPE,dividend,2011-05-25,,,,0.14
EXPE,dividend,2011-08-24,,,,0.14
EXPE,dividend,2011-11-16,,,,0.14
EXPE,dividend,2011-12-21,,,,15.125
EXPE,dividend,2012-03-08,,,,0.09
EXPE,dividend,2012-05-25,,,,0.09
EXPE,dividend,2012-08-24,,,,0.13
EXPE,dividend,2012-11-14,,,,0.13
EXPE,dividend,2012-12-13,,,,0.52
EXPE,dividend,2013-03-07,,,,0.13
EXPE,dividend,2013-05-28,,,,0.13
EXPE,dividend,2013-08-26,,,,0.15
EXPE,dividend,2013-11-19,,,,0.15
EXPE,dividend,2014-03-06,,,,0.15
EXPE,dividend,2014-05-28,,,,0.15
EXPE,dividend,2014-08-25,,,,0.18
EXPE,dividend,2014-11-18,,,,0.18
EXPE,dividend,2015-03-06,,,,0.18
EXPE,dividend,2015-05-26,,,,0.18
EXPE,dividend,2015-08-25,,,,0.24
EXPE,dividend,2015-11-17,,,,0.24
EXPE,dividend,2016-03-08,,,,0.24
EXPE,dividend,2016-05-24,,,,0.24
EXPE,dividend,2016-08-23,,,,0.26
EXPE,dividend,2016-11-15,,,,0.26
EXPE,dividend,2017-03-07,,,,0.28
EXPE,dividend,2017-05-23,,,,0.28
EXPE,dividend,2017-08-22,,,,0.3
EXPE,dividend,2017-11-15,,,,0.3
EXPE,dividend,2018-03-07,,,,0.3
EXPE,dividend,2018-05-23,,,,0.3
EXPE,dividend,2018-08-22,,,,0.32
EXPE,dividend,2018-11-14,,,,0.32
EXPE,dividend,2019-03-06,,,,0.32
EXPE,dividend,2019-05-22,,,,0.32
EXPE,dividend,2019-08-21,,,,0.34
EXPE,dividend,2019-11-18,,,,0.34
EXPE,dividend,2020-03-09,,,,0.34
EXPE,dividend,2025-03-06,,,,0.4
EXPE,dividend,2025-05-29,,,,0.4
EXPE,dividend,2025-08-28,,,,0.4
EXPE,split,2011-12-21,,,0.5,
EXPD,dividend,1993-05-25,,,,0.003125
EXPD,dividend,1993-11-24,,,,0.003125
EXPD,dividend,1994-05-25,,,,0.003125
EXPD,dividend,1994-11-25,,,,0.003125
EXPD,dividend,1995-05-25,,,,0.00375
EXPD,dividend,1995-11-29,,,,0.00375
EXPD,dividend,1996-05-30,,,,0.005
EXPD,dividend,1996-11-27,,,,0.0025
EXPD,dividend,1997-05-29,,,,0.00625
EXPD,dividend,1997-11-26,,,,0.00625
EXPD,dividend,1998-05-28,,,,0.00875
EXPD,dividend,1998-11-27,,,,0.00875
EXPD,dividend,1999-05-27,,,,0.0125
EXPD,dividend,1999-11-29,,,,0.0125
EXPD,dividend,2000-05-30,,,,0.0175
EXPD,dividend,2000-11-29,,,,0.0175
EXPD,dividend,2001-05-30,,,,0.025
EXPD,dividend,2001-11-29,,,,0.025
EXPD,dividend,2002-05-30,,,,0.03
EXPD,dividend,2002-11-27,,,,0.03
EXPD,dividend,2003-05-29,,,,0.04
EXPD,dividend,2003-11-26,,,,0.04
EXPD,dividend,2004-05-27,,,,0.055
EXPD,dividend,2004-11-29,,,,0.055
EXPD,dividend,2005-05-27,,,,0.075
EXPD,dividend,2005-11-29,,,,0.075
EXPD,dividend,2006-05-30,,,,0.11
EXPD,dividend,2006-11-29,,,,0.11
EXPD,dividend,2007-05-30,,,,0.14
EXPD,dividend,2007-11-29,,,,0.14
EXPD,dividend,2008-05-29,,,,0.16
EXPD,dividend,2008-11-26,,,,0.16
EXPD,dividend,2009-05-28,,,,0.19
EXPD,dividend,2009-11-27,,,,0.19
EXPD,dividend,2010-05-27,,,,0.2
EXPD,dividend,2010-11-29,,,,0.2
EXPD,dividend,2011-05-27,,,,0.25
EXPD,dividend,2011-11-29,,,,0.25
EXPD,dividend,2012-05-30,,,,0.28
EXPD,dividend,2012-11-29,,,,0.28
EXPD,dividend,2013-05-30,,,,0.3
EXPD,dividend,2013-11-27,,,,0.3
EXPD,dividend,2014-05-29,,,,0.32
EXPD,dividend,2014-11-26,,,,0.32
EXPD,dividend,2015-05-28,,,,0.36
EXPD,dividend,2015-11-27,,,,0.36
EXPD,dividend,2016-05-27,,,,0.4
EXPD,dividend,2016-11-29,,,,0.4
EXPD,dividend,2017-05-30,,,,0.42
EXPD,dividend,2017-11-30,,,,0.42
EXPD,dividend,2018-05-31,,,,0.45
EXPD,dividend,2018-11-30,,,,0.45
EXPD,dividend,2019-05-31,,,,0.5
EXPD,dividend,2019-11-29,,,,0.5
EXPD,dividend,2020-05-29,,,,0.52
EXPD,dividend,2020-11-30,,,,0.52
EXPD,dividend,2021-05-28,,,,0.58
EXPD,dividend,2021-11-30,,,,0.58
EXPD,dividend,2022-05-31,,,,0.67
EXPD,dividend,2022-11-30,,,,0.67
EXPD,dividend,2023-05-31,,,,0.69
EXPD,dividend,2023-11-30,,,,0.69
EXPD,dividend,2024-06-03,,,,0.73
EXPD,dividend,2024-12-02,,,,0.73
EXPD,dividend,2025-06-02,,,,0.77
EXPD,split,1986-09-26,,,1.5,
EXPD,split,1993-11-12,,,2.0,
EXPD,split,1996-12-12,,,2.0,
EXPD,split,1999-06-01,,,2.0,
EXPD,split,2002-06-25,,,2.0,
EXPD,split,2006-06-26,,,2.0,
EXR,dividend,2004-09-13,,,,0.111
EXR,dividend,2004-12-09,,,,0.228
EXR,dividend,2005-03-11,,,,0.228
EXR,dividend,2005-06-13,,,,0.228
EXR,dividend,2005-09-13,,,,0.228
EXR,dividend,2005-12-13,,,,0.228
EXR,dividend,2006-03-13,,,,0.228
EXR,dividend,2006-06-13,,,,0.228
EXR,dividend,2006-09-13,,,,0.228
EXR,dividend,2006-12-13,,,,0.228
EXR,dividend,2007-03-13,,,,0.228
EXR,dividend,2007-06-13,,,,0.228
EXR,dividend,2007-09-12,,,,0.228
EXR,dividend,2007-12-12,,,,0.25
EXR,dividend,2008-03-12,,,,0.25
EXR,dividend,2008-06-11,,,,0.25
EXR,dividend,2008-09-11,,,,0.25
EXR,dividend,2008-12-11,,,,0.25
EXR,dividend,2009-03-11,,,,0.25
EXR,dividend,2009-12-08,,,,0.13
EXR,dividend,2010-03-11,,,,0.1
EXR,dividend,2010-06-11,,,,0.1
EXR,dividend,2010-09-13,,,,0.1
EXR,dividend,2010-12-08,,,,0.1
EXR,dividend,2011-03-11,,,,0.14
EXR,dividend,2011-06-13,,,,0.14
EXR,dividend,2011-09-13,,,,0.14
EXR,dividend,2011-12-07,,,,0.14
EXR,dividend,2012-03-13,,,,0.2
EXR,dividend,2012-06-13,,,,0.2
EXR,dividend,2012-09-13,,,,0.2
EXR,dividend,2012-12-06,,,,0.25
EXR,dividend,2013-03-13,,,,0.25
EXR,dividend,2013-06-12,,,,0.4
EXR,dividend,2013-09-12,,,,0.4
EXR,dividend,2013-12-11,,,,0.4
EXR,dividend,2014-03-12,,,,0.4
EXR,dividend,2014-06-11,,,,0.47
EXR,dividend,2014-09-11,,,,0.47
EXR,dividend,2014-12-11,,,,0.47
EXR,dividend,2015-03-12,,,,0.47
EXR,dividend,2015-06-11,,,,0.59
EXR,dividend,2015-09-11,,,,0.59
EXR,dividend,2015-12-11,,,,0.59
EXR,dividend,2016-03-11,,,,0.59
EXR,dividend,2016-06-13,,,,0.78
EXR,dividend,2016-09-13,,,,0.78
EXR,dividend,2016-12-15,,,,0.78
EXR,dividend,2017-03-13,,,,0.78
EXR,dividend,2017-06-13,,,,0.78
EXR,dividend,2017-09-14,,,,0.78
EXR,dividend,2017-12-14,,,,0.78
EXR,dividend,2018-03-14,,,,0.78
EXR,dividend,2018-06-14,,,,0.86
EXR,dividend,2018-09-13,,,,0.86
EXR,dividend,2018-12-13,,,,0.86
EXR,dividend,2019-03-14,,,,0.86
EXR,dividend,2019-06-13,,,,0.9
EXR,dividend,2019-09-13,,,,0.9
EXR,dividend,2019-12-13,,,,0.9
EXR,dividend,2020-03-13,,,,0.9
EXR,dividend,2020-06-12,,,,0.9
EXR,dividend,2020-09-14,,,,0.9
EXR,dividend,2020-12-14,,,,0.9
EXR,dividend,2021-03-12,,,,1.0
EXR,dividend,2021-06-14,,,,1.0
EXR,dividend,2021-09-14,,,,1.25
EXR,dividend,2021-12-14,,,,1.25
EXR,dividend,2022-03-14,,,,1.5
EXR,dividend,2022-06-14,,,,1.5
EXR,dividend,2022-09-14,,,,1.5
EXR,dividend,2022-12-13,,,,1.5
EXR,dividend,2023-03-14,,,,1.62
EXR,dividend,2023-06-14,,,,1.62
EXR,dividend,2023-07-12,,,,1.01
EXR,dividend,2023-09-14,,,,0.61
EXR,dividend,2023-12-14,,,,1.62
EXR,dividend,2024-03-14,,,,1.62
EXR,dividend,2024-06-14,,,,1.62
EXR,dividend,2024-09-16,,,,1.62
EXR,dividend,2024-12-16,,,,1.62
EXR,dividend,2025-03-14,,,,1.62
EXR,dividend,2025-06-16,,,,1.62
XOM,dividend,1962-02-07,,,,0.01875
XOM,dividend,1962-05-09,,,,0.01875
XOM,dividend,1962-08-08,,,,0.01875
XOM,dividend,1962-11-07,,,,0.021875
XOM,dividend,1963-02-06,,,,0.020313
XOM,dividend,1963-05-08,,,,0.020313
XOM,dividend,1963-08-07,,,,0.020313
XOM,dividend,1963-11-06,,,,0.025
XOM,dividend,1964-02-05,,,,0.021875
XOM,dividend,1964-05-06,,,,0.021875
XOM,dividend,1964-08-05,,,,0.023438
XOM,dividend,1964-11-04,,,,0.026563
XOM,dividend,1965-02-03,,,,0.023438
XOM,dividend,1965-05-05,,,,0.023438
XOM,dividend,1965-08-04,,,,0.023438
XOM,dividend,1965-11-03,,,,0.028125
XOM,dividend,1966-02-03,,,,0.025
XOM,dividend,1966-05-09,,,,0.025
XOM,dividend,1966-08-08,,,,0.025
XOM,dividend,1966-11-04,,,,0.028125
XOM,dividend,1967-05-08,,,,0.025
XOM,dividend,1967-11-03,,,,0.032813
XOM,dividend,1968-02-05,,,,0.026563
XOM,dividend,1968-05-03,,,,0.026563
XOM,dividend,1968-08-02,,,,0.028125
XOM,dividend,1968-11-07,,,,0.032813
XOM,dividend,1969-02-06,,,,0.028125
XOM,dividend,1969-05-02,,,,0.028125
XOM,dividend,1969-08-06,,,,0.028125
XOM,dividend,1969-11-05,,,,0.032813
XOM,dividend,1970-05-07,,,,0.028125
XOM,dividend,1970-08-06,,,,0.028125
XOM,dividend,1970-11-04,,,,0.032813
XOM,dividend,1971-02-08,,,,0.028125
XOM,dividend,1971-05-06,,,,0.028125
XOM,dividend,1971-08-05,,,,0.029688
XOM,dividend,1971-11-05,,,,0.032813
XOM,dividend,1972-02-04,,,,0.029688
XOM,dividend,1972-05-04,,,,0.029688
XOM,dividend,1972-08-04,,,,0.029688
XOM,dividend,1972-11-02,,,,0.029688
XOM,dividend,1973-02-05,,,,0.029688
XOM,dividend,1973-05-03,,,,0.029688
XOM,dividend,1973-08-02,,,,0.034375
XOM,dividend,1973-11-02,,,,0.039063
XOM,dividend,1974-02-04,,,,0.034375
XOM,dividend,1974-05-06,,,,0.034375
XOM,dividend,1974-08-06,,,,0.039063
XOM,dividend,1974-11-04,,,,0.048438
XOM,dividend,1975-02-05,,,,0.039063
XOM,dividend,1975-03-31,,,,0.039063
XOM,dividend,1975-05-05,,,,0.039063
XOM,dividend,1975-08-06,,,,0.039063
XOM,dividend,1975-11-05,,,,0.039063
XOM,dividend,1976-02-04,,,,0.039063
XOM,dividend,1976-05-10,,,,0.04375
XOM,dividend,1976-08-09,,,,0.04375
XOM,dividend,1976-11-05,,,,0.04375
XOM,dividend,1977-02-04,,,,0.046875
XOM,dividend,1977-05-09,,,,0.046875
XOM,dividend,1977-08-09,,,,0.046875
XOM,dividend,1977-11-04,,,,0.046875
XOM,dividend,1978-02-03,,,,0.05
XOM,dividend,1978-05-09,,,,0.05
XOM,dividend,1978-08-08,,,,0.053125
